file,overall_acc,macro_f1,mean_task_acc,modernizante_f1,estructuralista_f1,neoliberal_f1,posmoderna_f1,voluntarista_f1
test_results_None_False_False_False_True_1200_accuracy_2025-12-06.json,0.7844444444444445,0.5498478696413905,0.7844444444444445,0.6875,0.5541152263374486,0.47291741795888925,0.4972067039106145,0.5375
test_results_None_False_True_False_True_1000_accuracy_2025-12-07.json,0.6893333333333334,0.43044163298593485,0.6893333333333334,0.4434892769885078,0.38521733887984566,0.33022429491450145,0.4983277591973244,0.494949494949495
test_results_random_deletion_True_False_False_True_1100_accuracy_2025-12-08.json,0.7951515151515152,0.5076707281139382,0.7951515151515152,0.5518518518518518,0.5046223100570927,0.4468720821661998,0.4969512195121951,0.5380561769823514
test_results_None_False_True_True_True_900_accuracy_2025-12-07.json,0.7674074074074074,0.6453890013979398,0.7674074074074074,0.5159307448007376,0.45220594088063965,0.4439935064935065,1.0,0.8148148148148148
test_results_random_deletion_True_True_False_True_1100_macro_f1_2025-12-09.json,0.7793939393939394,0.5566307723476747,0.7793939393939394,0.6126086956521739,0.5927355964412196,0.4671414292853573,0.32924335378323105,0.7814247865763909
test_results_None_False_False_False_True_800_macro_f1_2025-12-06.json,0.74,0.5201706203807779,0.74,0.6799999999999999,0.5150364039252928,0.5702238006652008,0.3276836158192091,0.5079092814941871
test_results_None_False_False_False_True_1100_macro_f1_2025-12-06.json,0.8024242424242424,0.5598897504368325,0.8024242424242424,0.7185672514619883,0.5583985993102517,0.48308310108184244,0.4969512195121951,0.5424485808178853
test_results_None_False_False_True_True_900_accuracy_2025-12-07.json,0.7570370370370371,0.529600246405297,0.7570370370370371,0.5184553349875931,0.4155509546813894,0.4637806637806638,0.49814126394052044,0.7520730146363181
test_results_None_True_False_True_True_1100_macro_f1_2025-12-14.json,0.8072727272727273,0.6173373363517524,0.8072727272727273,0.7041243275552899,0.5848451717639446,0.5075083975498913,0.49848024316109424,0.7917285417285418
test_results_None_True_True_True_True_900_accuracy_2025-12-08.json,0.7925925925925926,0.5662948464288448,0.7925925925925925,0.6689641460666711,0.5521530737899024,0.4799070847851336,0.3308457711442786,0.7996041563582384
test_results_random_swap_False_True_True_True_1100_macro_f1_2025-12-17.json,0.7090909090909091,0.5122585553818516,0.7090909090909091,0.6350753604193972,0.48242157735018165,0.4574654676550411,0.4969512195121951,0.48937915197244325
test_results_random_swap_False_True_False_True_1100_accuracy_2025-12-15.json,0.743030303030303,0.5724454439028889,0.743030303030303,0.6333333333333333,0.4886725599185949,0.46773455377574374,0.49074074074074076,0.7817460317460317
